SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),System-Read,System-Write,System-Memory
  348.66,  228.78,  356.50,  236.72,  346.43,  226.94,  347.38,  227.34, 1398.97,  919.77,4264269246, 2318.74,   1398.97,    919.77,   2318.74
  349.48,  229.23,  357.40,  237.17,  347.16,  227.35,  348.66,  228.11, 1402.70,  921.87,4268523672, 2324.56,   1402.70,    921.87,   2324.56
  347.42,  227.78,  355.84,  236.38,  345.33,  225.96,  346.58,  226.81, 1395.18,  916.94,4264244346, 2312.12,   1395.18,    916.94,   2312.12
  348.13,  228.35,  356.20,  236.70,  345.51,  226.31,  346.99,  226.88, 1396.83,  918.24,4264279567, 2315.07,   1396.83,    918.24,   2315.07
  347.93,  228.26,  356.35,  236.71,  345.36,  226.04,  347.03,  226.92, 1396.67,  917.93,4264254880, 2314.60,   1396.67,    917.93,   2314.60
  348.07,  228.40,  356.27,  236.59,  345.15,  225.94,  346.95,  226.90, 1396.44,  917.83,4268525357, 2314.27,   1396.44,    917.83,   2314.27
  348.53,  228.56,  355.96,  236.22,  345.91,  226.08,  347.14,  226.96, 1397.54,  917.82,4264351147, 2315.36,   1397.54,    917.82,   2315.36
  349.31,  229.10,  356.80,  236.76,  346.42,  226.47,  347.76,  227.16, 1400.29,  919.49,4264259385, 2319.78,   1400.29,    919.49,   2319.78
  348.39,  228.28,  356.37,  236.76,  346.02,  226.38,  347.40,  227.00, 1398.18,  918.41,4268508430, 2316.59,   1398.18,    918.41,   2316.59
  348.20,  228.16,  355.73,  236.22,  345.42,  225.83,  347.33,  227.09, 1396.68,  917.31,4264073496, 2313.99,   1396.68,    917.31,   2313.99
  347.93,  227.80,  355.80,  236.06,  345.71,  226.14,  347.19,  227.01, 1396.64,  917.01,4264310278, 2313.64,   1396.64,    917.01,   2313.64
  348.89,  228.52,  357.39,  237.22,  346.71,  226.79,  348.01,  227.43, 1401.00,  919.96,4268520278, 2320.96,   1401.00,    919.96,   2320.96
  347.42,  227.62,  355.95,  236.21,  345.25,  225.94,  347.02,  226.76, 1395.65,  916.53,4264100714, 2312.18,   1395.65,    916.53,   2312.18
  346.86,  227.30,  355.52,  235.86,  344.83,  225.73,  346.21,  226.27, 1393.43,  915.16,4264236719, 2308.59,   1393.43,    915.16,   2308.59
  346.90,  227.54,  356.12,  236.30,  345.13,  226.09,  346.64,  226.78, 1394.78,  916.70,4264264045, 2311.48,   1394.78,    916.70,   2311.48
  348.10,  228.34,  356.89,  236.51,  346.35,  226.76,  347.39,  227.33, 1398.73,  918.94,4268202097, 2317.67,   1398.73,    918.94,   2317.67
  347.70,  228.18,  355.76,  235.87,  345.53,  225.96,  346.48,  226.80, 1395.47,  916.81,4264149266, 2312.29,   1395.47,    916.81,   2312.29
  348.29,  228.56,  356.45,  236.27,  346.11,  226.59,  346.95,  227.10, 1397.81,  918.52,4264296956, 2316.33,   1397.81,    918.52,   2316.33
  348.45,  228.61,  357.04,  236.93,  346.27,  226.64,  347.27,  227.35, 1399.03,  919.53,4268627525, 2318.56,   1399.03,    919.53,   2318.56
  345.34,  226.33,  353.75,  234.83,  343.29,  224.71,  344.48,  225.56, 1386.86,  911.44,4264261247, 2298.29,   1386.86,    911.44,   2298.29
  347.96,  227.96,  355.70,  236.02,  345.22,  225.82,  347.02,  226.99, 1395.90,  916.81,4264268375, 2312.70,   1395.90,    916.81,   2312.70
  348.45,  228.39,  355.94,  236.14,  345.40,  225.89,  347.10,  227.05, 1396.90,  917.48,4268533135, 2314.38,   1396.90,    917.48,   2314.38
  348.99,  228.91,  356.38,  236.53,  346.14,  226.54,  347.42,  227.29, 1398.94,  919.27,4264252344, 2318.20,   1398.94,    919.27,   2318.20
  348.12,  228.43,  355.66,  235.99,  345.25,  226.12,  346.20,  226.53, 1395.22,  917.07,4264258162, 2312.29,   1395.22,    917.07,   2312.29
  345.58,  226.47,  353.60,  234.54,  343.22,  224.62,  344.27,  225.19, 1386.67,  910.82,4264259647, 2297.50,   1386.67,    910.82,   2297.50
  348.35,  228.27,  356.80,  236.63,  346.01,  226.37,  347.23,  226.98, 1398.40,  918.26,4268366834, 2316.66,   1398.40,    918.26,   2316.66
  347.55,  227.56,  356.01,  236.28,  345.51,  226.01,  346.56,  226.56, 1395.63,  916.42,4264553943, 2312.05,   1395.63,    916.42,   2312.05
  347.80,  227.82,  356.00,  236.48,  345.80,  226.16,  346.87,  226.95, 1396.46,  917.41,4264263830, 2313.87,   1396.46,    917.41,   2313.87
  348.30,  228.19,  355.75,  236.28,  346.15,  226.48,  346.65,  226.91, 1396.84,  917.86,4268528933, 2314.70,   1396.84,    917.86,   2314.70
  348.86,  228.43,  355.93,  236.24,  346.45,  226.79,  346.68,  226.86, 1397.92,  918.32,4264238738, 2316.24,   1397.92,    918.32,   2316.24
  348.68,  228.48,  355.38,  236.24,  345.93,  226.58,  346.36,  226.62, 1396.35,  917.91,4264233248, 2314.26,   1396.35,    917.91,   2314.26
  347.84,  227.76,  355.08,  236.14,  345.03,  226.05,  346.16,  226.55, 1394.11,  916.50,4264237211, 2310.61,   1394.11,    916.50,   2310.61
  348.84,  228.68,  356.28,  236.93,  346.21,  226.77,  347.53,  227.80, 1398.86,  920.18,4268529184, 2319.05,   1398.86,    920.18,   2319.05
  349.21,  229.13,  356.27,  236.88,  346.35,  227.03,  347.29,  227.51, 1399.12,  920.55,4264244764, 2319.67,   1399.12,    920.55,   2319.67
  348.28,  228.41,  355.86,  236.32,  345.79,  226.46,  346.77,  227.01, 1396.70,  918.21,4264240571, 2314.91,   1396.70,    918.21,   2314.91
  349.47,  229.25,  357.24,  237.48,  347.28,  227.67,  348.10,  228.19, 1402.10,  922.60,4268537332, 2324.70,   1402.10,    922.60,   2324.70
  350.13,  229.76,  357.51,  237.78,  347.71,  228.02,  348.15,  228.21, 1403.50,  923.76,4264061477, 2327.26,   1403.50,    923.76,   2327.26
  351.12,  229.93,  358.86,  238.07,  348.34,  227.82,  349.39,  228.50, 1407.70,  924.31,4264240733, 2332.02,   1407.70,    924.31,   2332.02
  348.85,  229.60,  356.32,  237.39,  346.34,  227.52,  346.57,  227.51, 1398.08,  922.02,4268499234, 2320.10,   1398.08,    922.02,   2320.10
  348.77,  229.31,  356.16,  237.21,  345.70,  226.97,  346.64,  227.52, 1397.27,  920.99,4264042276, 2318.27,   1397.27,    920.99,   2318.27
  348.09,  228.68,  355.50,  236.65,  344.91,  226.43,  345.89,  226.88, 1394.39,  918.64,4264269130, 2313.02,   1394.39,    918.64,   2313.02
  348.06,  228.63,  355.22,  236.45,  345.03,  226.37,  345.62,  226.76, 1393.93,  918.21,4268531412, 2312.14,   1393.93,    918.21,   2312.14
  346.93,  227.62,  354.22,  235.89,  344.18,  225.80,  344.85,  226.27, 1390.18,  915.59,4264382294, 2305.76,   1390.18,    915.59,   2305.76
  352.12,  229.99,  359.64,  238.31,  349.64,  228.14,  350.34,  228.59, 1411.74,  925.02,4264043202, 2336.76,   1411.74,    925.02,   2336.76
  347.32,  228.85,  354.95,  237.20,  345.05,  227.15,  345.41,  227.36, 1392.74,  920.55,4264276500, 2313.29,   1392.74,    920.55,   2313.29
  349.46,  230.10,  356.36,  237.85,  346.48,  227.87,  347.24,  228.41, 1399.54,  924.22,4268719388, 2323.76,   1399.54,    924.22,   2323.76
  348.76,  229.32,  355.83,  237.49,  345.69,  227.12,  346.33,  227.71, 1396.61,  921.63,4264097840, 2318.24,   1396.61,    921.63,   2318.24
  349.13,  229.56,  355.94,  237.36,  345.79,  227.01,  346.69,  227.81, 1397.55,  921.74,4264267100, 2319.29,   1397.55,    921.74,   2319.29
  348.45,  228.92,  355.35,  236.83,  345.27,  226.46,  345.98,  227.10, 1395.05,  919.31,4268563804, 2314.37,   1395.05,    919.31,   2314.37
  347.68,  228.16,  355.07,  236.53,  344.87,  226.22,  345.60,  226.85, 1393.22,  917.76,4264187385, 2310.98,   1393.22,    917.76,   2310.98
  347.50,  227.94,  354.93,  236.45,  344.91,  226.43,  345.75,  226.89, 1393.09,  917.71,4264087046, 2310.80,   1393.09,    917.71,   2310.80
  348.09,  228.35,  355.09,  236.48,  345.18,  226.45,  345.81,  226.81, 1394.17,  918.10,4268487737, 2312.28,   1394.17,    918.10,   2312.28
  347.24,  227.75,  353.86,  235.70,  344.01,  225.50,  344.75,  225.99, 1389.87,  914.94,4264192465, 2304.82,   1389.87,    914.94,   2304.82
  346.93,  227.53,  353.80,  235.65,  343.79,  225.39,  345.12,  226.32, 1389.64,  914.88,4264089062, 2304.52,   1389.64,    914.88,   2304.52
  345.92,  226.97,  352.55,  234.79,  342.56,  224.39,  344.07,  225.68, 1385.09,  911.82,4264264481, 2296.91,   1385.09,    911.82,   2296.91
  347.02,  227.67,  354.26,  235.87,  344.11,  225.45,  345.31,  226.40, 1390.70,  915.38,4268522417, 2306.08,   1390.70,    915.38,   2306.08
  346.34,  227.19,  353.80,  235.51,  343.21,  224.71,  344.54,  225.94, 1387.90,  913.35,4264260265, 2301.24,   1387.90,    913.35,   2301.24
  346.87,  227.46,  354.10,  235.71,  344.15,  225.47,  344.79,  226.14, 1389.91,  914.78,4264235937, 2304.68,   1389.91,    914.78,   2304.68
  347.28,  228.02,  354.38,  235.88,  344.44,  225.70,  345.05,  226.42, 1391.15,  916.01,4268522376, 2307.16,   1391.15,    916.01,   2307.16
  346.46,  227.09,  353.59,  235.01,  343.30,  224.50,  344.32,  225.51, 1387.66,  912.12,4264187168, 2299.78,   1387.66,    912.12,   2299.78
  346.01,  227.01,  353.10,  235.07,  342.78,  224.52,  343.85,  225.59, 1385.75,  912.19,4264268081, 2297.93,   1385.75,    912.19,   2297.93
  346.70,  227.51,  353.92,  235.57,  343.16,  224.77,  344.57,  225.91, 1388.35,  913.76,4268519477, 2302.12,   1388.35,    913.76,   2302.12
  345.57,  226.74,  352.66,  234.76,  342.10,  224.14,  343.26,  224.88, 1383.58,  910.53,4264258881, 2294.11,   1383.58,    910.53,   2294.11
  345.56,  226.66,  352.95,  234.83,  341.97,  223.87,  343.35,  225.02, 1383.83,  910.38,4264274779, 2294.21,   1383.83,    910.38,   2294.21
  345.47,  226.54,  352.52,  234.30,  342.11,  224.01,  343.06,  224.70, 1383.16,  909.55,4264263216, 2292.72,   1383.16,    909.55,   2292.72
  345.29,  226.28,  352.71,  234.47,  342.79,  224.38,  343.98,  225.21, 1384.77,  910.33,4268532273, 2295.10,   1384.77,    910.33,   2295.10
  345.99,  226.83,  353.15,  234.87,  342.82,  224.26,  344.25,  225.45, 1386.20,  911.41,4264309350, 2297.61,   1386.20,    911.41,   2297.61
  345.32,  226.39,  352.70,  234.69,  343.00,  224.67,  343.44,  224.76, 1384.45,  910.51,4264285092, 2294.96,   1384.45,    910.51,   2294.96
  346.38,  227.06,  353.56,  235.24,  343.77,  225.26,  344.62,  225.54, 1388.32,  913.11,4268517564, 2301.43,   1388.32,    913.11,   2301.43
  343.93,  225.44,  351.02,  233.53,  340.94,  223.30,  342.46,  224.21, 1378.35,  906.48,4264290198, 2284.83,   1378.35,    906.48,   2284.83
  344.59,  225.98,  352.00,  234.28,  341.43,  223.81,  343.19,  224.65, 1381.21,  908.72,4264239042, 2289.94,   1381.21,    908.72,   2289.94
  345.45,  226.43,  353.14,  235.18,  342.45,  224.51,  344.40,  225.40, 1385.44,  911.52,4264265513, 2296.96,   1385.44,    911.52,   2296.96
  345.36,  226.49,  352.36,  234.57,  341.80,  224.07,  343.82,  225.10, 1383.33,  910.22,4268529595, 2293.55,   1383.33,    910.22,   2293.55
  344.86,  226.04,  351.93,  234.14,  341.63,  223.93,  343.07,  224.63, 1381.50,  908.74,4264045966, 2290.24,   1381.50,    908.74,   2290.24
  345.47,  226.55,  352.71,  234.68,  342.40,  224.33,  343.58,  225.07, 1384.16,  910.63,4264312279, 2294.79,   1384.16,    910.63,   2294.79
  344.35,  225.83,  351.56,  233.83,  341.32,  223.52,  342.20,  224.23, 1379.43,  907.40,4268455410, 2286.84,   1379.43,    907.40,   2286.84
  344.54,  225.97,  351.66,  234.01,  341.60,  223.77,  342.64,  224.34, 1380.44,  908.09,4264160830, 2288.54,   1380.44,    908.09,   2288.54
  345.30,  226.50,  352.18,  234.19,  341.74,  223.98,  343.15,  224.77, 1382.37,  909.43,4264072240, 2291.80,   1382.37,    909.43,   2291.80
  345.80,  226.80,  352.62,  234.45,  342.21,  224.38,  343.30,  224.87, 1383.94,  910.50,4268407261, 2294.44,   1383.94,    910.50,   2294.44
  345.41,  226.41,  352.85,  234.55,  341.72,  224.16,  343.63,  224.86, 1383.61,  909.98,4264208428, 2293.59,   1383.61,    909.98,   2293.59
  344.65,  225.92,  352.24,  234.23,  341.20,  223.78,  343.17,  224.89, 1381.26,  908.82,4264081681, 2290.08,   1381.26,    908.82,   2290.08
  345.06,  226.15,  352.27,  234.23,  341.86,  224.20,  343.35,  224.83, 1382.54,  909.41,4268485657, 2291.95,   1382.54,    909.41,   2291.95
  345.63,  226.68,  352.67,  234.58,  342.10,  224.23,  344.03,  225.36, 1384.44,  910.85,4264337557, 2295.29,   1384.44,    910.85,   2295.29
  344.40,  225.84,  351.57,  233.86,  341.26,  223.66,  342.91,  224.53, 1380.14,  907.90,4264117852, 2288.04,   1380.14,    907.90,   2288.04
  344.96,  226.25,  351.88,  234.24,  341.98,  224.24,  343.31,  224.88, 1382.12,  909.61,4268504346, 2291.73,   1382.12,    909.61,   2291.73
  344.72,  226.02,  351.36,  233.99,  341.66,  223.98,  342.63,  224.54, 1380.38,  908.53,4264262481, 2288.91,   1380.38,    908.53,   2288.91
  344.56,  225.90,  350.83,  233.67,  340.80,  223.47,  342.16,  224.12, 1378.35,  907.16,4264264734, 2285.52,   1378.35,    907.16,   2285.52
  345.18,  226.10,  351.50,  234.19,  341.32,  223.90,  343.12,  224.82, 1381.12,  909.00,4264288378, 2290.13,   1381.12,    909.00,   2290.13
  345.54,  226.47,  351.66,  234.37,  341.91,  224.39,  343.45,  224.91, 1382.57,  910.14,4268510353, 2292.71,   1382.57,    910.14,   2292.71
  347.01,  227.23,  353.81,  235.88,  343.58,  225.43,  345.16,  226.09, 1389.57,  914.63,4264273044, 2304.20,   1389.57,    914.63,   2304.20
  345.86,  227.06,  352.42,  235.63,  342.54,  225.49,  344.38,  225.96, 1385.19,  914.14,4264252003, 2299.33,   1385.19,    914.14,   2299.33
  345.51,  226.80,  352.15,  235.27,  342.29,  225.17,  344.02,  225.73, 1383.98,  912.97,4268513866, 2296.95,   1383.98,    912.97,   2296.95
  345.50,  226.75,  351.94,  235.08,  341.88,  224.63,  343.88,  225.54, 1383.20,  912.00,4264239859, 2295.19,   1383.20,    912.00,   2295.19
  345.30,  226.50,  351.65,  234.83,  341.89,  224.42,  343.30,  225.26, 1382.15,  911.01,4264210250, 2293.16,   1382.15,    911.01,   2293.16
  344.45,  225.95,  352.01,  234.88,  342.02,  224.63,  343.13,  224.94, 1381.62,  910.40,4264269111, 2292.02,   1381.62,    910.40,   2292.02
  344.73,  226.16,  352.10,  234.82,  342.27,  224.58,  343.44,  225.18, 1382.55,  910.73,4268532693, 2293.28,   1382.55,    910.73,   2293.28
  344.32,  225.88,  351.73,  234.76,  342.27,  224.58,  342.81,  224.79, 1381.13,  910.01,4264246211, 2291.14,   1381.13,    910.01,   2291.14
  344.89,  226.43,  351.40,  234.51,  342.17,  224.54,  343.00,  225.08, 1381.46,  910.56,4264242917, 2292.02,   1381.46,    910.56,   2292.02
  345.64,  226.89,  352.10,  234.93,  342.98,  224.95,  343.48,  225.36, 1384.20,  912.14,4268352477, 2296.34,   1384.20,    912.14,   2296.34
  344.30,  226.06,  351.46,  234.55,  341.95,  224.36,  342.19,  224.43, 1379.90,  909.40,4264259809, 2289.30,   1379.90,    909.40,   2289.30
  344.03,  226.06,  351.18,  234.31,  341.34,  223.86,  342.56,  224.71, 1379.11,  908.94,4264268651, 2288.05,   1379.11,    908.94,   2288.05
  345.52,  226.92,  352.52,  235.14,  343.14,  225.14,  343.61,  225.24, 1384.79,  912.43,4268509332, 2297.22,   1384.79,    912.43,   2297.22
  344.67,  226.25,  351.47,  234.54,  342.10,  224.40,  342.25,  224.42, 1380.49,  909.61,4264241582, 2290.10,   1380.49,    909.61,   2290.10
  344.72,  226.29,  351.54,  234.57,  342.23,  224.56,  342.47,  224.62, 1380.97,  910.05,4264248125, 2291.01,   1380.97,    910.05,   2291.01
  344.54,  226.15,  351.12,  234.19,  341.95,  224.29,  342.33,  224.64, 1379.94,  909.26,4264256113, 2289.21,   1379.94,    909.26,   2289.21
  344.97,  226.39,  351.46,  234.47,  342.13,  224.45,  342.61,  224.78, 1381.17,  910.09,4268525982, 2291.26,   1381.17,    910.09,   2291.26
  343.69,  225.40,  350.33,  233.68,  340.77,  223.61,  341.71,  223.99, 1376.49,  906.68,4264283661, 2283.17,   1376.49,    906.68,   2283.17
  344.01,  225.78,  350.09,  233.34,  340.95,  223.69,  342.24,  224.26, 1377.29,  907.08,4264099043, 2284.37,   1377.29,    907.08,   2284.37
  344.55,  226.26,  350.95,  234.10,  341.41,  224.08,  342.73,  224.62, 1379.64,  909.07,4268620622, 2288.71,   1379.64,    909.07,   2288.71
  345.21,  226.62,  351.80,  234.55,  342.44,  224.55,  343.48,  225.26, 1382.92,  910.98,4264262419, 2293.90,   1382.92,    910.98,   2293.90
  344.52,  226.15,  350.92,  233.98,  341.70,  224.14,  342.70,  224.73, 1379.83,  909.00,4264057147, 2288.83,   1379.83,    909.00,   2288.83
  345.05,  226.42,  351.93,  234.42,  342.35,  224.60,  343.26,  224.95, 1382.60,  910.39,4268579240, 2292.98,   1382.60,    910.39,   2292.98
  344.75,  226.23,  351.59,  234.34,  342.00,  224.35,  342.65,  224.74, 1380.99,  909.66,4264243597, 2290.66,   1380.99,    909.66,   2290.66
  343.21,  224.97,  350.43,  233.44,  340.40,  223.35,  341.04,  223.53, 1375.08,  905.30,4264312182, 2280.38,   1375.08,    905.30,   2280.38
  344.48,  225.93,  351.73,  234.47,  341.85,  224.47,  342.49,  224.54, 1380.55,  909.41,4263898537, 2289.95,   1380.55,    909.41,   2289.95
  346.11,  227.02,  352.77,  234.87,  342.78,  224.97,  344.30,  225.75, 1385.96,  912.62,4268497047, 2298.58,   1385.96,    912.62,   2298.58
  341.75,  224.27,  349.14,  232.76,  339.12,  222.75,  340.32,  223.19, 1370.34,  902.97,4264146555, 2273.31,   1370.34,    902.97,   2273.31
  342.60,  224.69,  349.30,  232.68,  339.97,  223.00,  340.64,  223.36, 1372.52,  903.74,4264025971, 2276.25,   1372.52,    903.74,   2276.25
  345.04,  226.32,  352.34,  234.86,  342.14,  224.31,  343.09,  225.11, 1382.60,  910.59,4268320594, 2293.20,   1382.60,    910.59,   2293.20
  344.77,  226.34,  351.95,  234.46,  341.66,  224.14,  343.08,  225.04, 1381.45,  909.97,4264234232, 2291.43,   1381.45,    909.97,   2291.43
  344.22,  226.01,  351.32,  233.87,  341.33,  223.89,  342.48,  224.73, 1379.35,  908.50,4264148279, 2287.86,   1379.35,    908.50,   2287.86
  344.50,  226.20,  351.25,  234.07,  341.32,  223.97,  342.31,  224.55, 1379.38,  908.79,4268505251, 2288.17,   1379.38,    908.79,   2288.17
  344.23,  226.06,  351.70,  234.23,  341.55,  224.12,  342.62,  224.62, 1380.11,  909.03,4264238477, 2289.14,   1380.11,    909.03,   2289.14
  342.98,  225.36,  350.27,  233.24,  340.58,  223.49,  341.23,  223.56, 1375.06,  905.67,4264233119, 2280.72,   1375.06,    905.67,   2280.72
  344.36,  226.19,  351.39,  234.18,  341.66,  224.22,  343.04,  225.10, 1380.45,  909.69,4268522926, 2290.14,   1380.45,    909.69,   2290.14
  344.61,  226.48,  351.91,  234.51,  341.88,  224.30,  343.34,  225.41, 1381.74,  910.71,4264266206, 2292.46,   1381.74,    910.71,   2292.46
  342.92,  225.26,  350.60,  233.64,  340.57,  223.64,  341.75,  224.15, 1375.84,  906.69,4264246337, 2282.53,   1375.84,    906.69,   2282.53
  343.52,  225.60,  351.09,  234.04,  341.17,  224.06,  342.28,  224.60, 1378.05,  908.30,4264257342, 2286.35,   1378.05,    908.30,   2286.35
  343.81,  225.86,  350.75,  234.02,  341.59,  224.42,  342.39,  224.73, 1378.55,  909.03,4268534332, 2287.58,   1378.55,    909.03,   2287.58
  343.15,  225.40,  350.27,  233.64,  341.12,  223.95,  341.89,  224.27, 1376.43,  907.26,4264274515, 2283.68,   1376.43,    907.26,   2283.68
  344.22,  226.10,  351.46,  234.44,  342.05,  224.54,  342.69,  224.75, 1380.42,  909.83,4264052759, 2290.25,   1380.42,    909.83,   2290.25
  344.67,  226.28,  351.36,  234.33,  342.40,  224.75,  342.83,  224.96, 1381.26,  910.33,4268497508, 2291.59,   1381.26,    910.33,   2291.59
  343.64,  225.97,  350.63,  233.61,  340.93,  223.85,  342.04,  224.50, 1377.24,  907.93,4264282271, 2285.17,   1377.24,    907.93,   2285.17
  343.28,  225.58,  350.64,  233.55,  341.09,  224.03,  341.73,  224.16, 1376.74,  907.32,4264080934, 2284.06,   1376.74,    907.32,   2284.06
  342.61,  225.05,  350.98,  233.80,  340.74,  223.57,  341.77,  224.31, 1376.09,  906.72,4268197599, 2282.82,   1376.09,    906.72,   2282.82
  344.22,  226.13,  352.33,  234.55,  342.29,  224.41,  343.09,  225.12, 1381.93,  910.19,4263879313, 2292.12,   1381.93,    910.19,   2292.12
  343.00,  225.27,  350.16,  233.27,  340.98,  223.64,  341.35,  224.04, 1375.49,  906.23,4263969924, 2281.72,   1375.49,    906.23,   2281.72
  343.58,  225.63,  350.65,  233.62,  341.83,  224.08,  342.04,  224.48, 1378.09,  907.81,4268518175, 2285.90,   1378.09,    907.81,   2285.90
  344.22,  226.02,  351.06,  233.95,  341.87,  223.96,  342.87,  225.08, 1380.02,  909.00,4264225372, 2289.02,   1380.02,    909.00,   2289.02
  343.12,  225.26,  349.88,  233.10,  340.90,  223.27,  341.57,  224.17, 1375.47,  905.80,4264163381, 2281.27,   1375.47,    905.80,   2281.27
  343.98,  225.84,  350.93,  233.79,  341.79,  223.82,  342.44,  224.71, 1379.14,  908.15,4268521015, 2287.30,   1379.14,    908.15,   2287.30
  344.49,  226.14,  351.37,  234.05,  342.24,  224.45,  343.17,  224.96, 1381.28,  909.61,4264233998, 2290.89,   1381.28,    909.61,   2290.89
  344.24,  225.99,  351.36,  233.96,  341.91,  224.29,  343.25,  224.93, 1380.77,  909.17,4264462268, 2289.94,   1380.77,    909.17,   2289.94
  343.82,  225.63,  351.01,  233.85,  341.38,  224.00,  342.61,  224.48, 1378.82,  907.96,4264255272, 2286.79,   1378.82,    907.96,   2286.79
  344.15,  225.99,  351.54,  234.08,  342.25,  224.41,  342.84,  224.77, 1380.78,  909.24,4268516818, 2290.02,   1380.78,    909.24,   2290.02
  342.90,  225.23,  350.77,  233.68,  341.41,  223.88,  341.79,  224.00, 1376.87,  906.79,4264257343, 2283.65,   1376.87,    906.79,   2283.65
  343.78,  225.77,  351.35,  233.98,  341.92,  224.13,  342.38,  224.32, 1379.43,  908.19,4264263065, 2287.61,   1379.43,    908.19,   2287.61
  343.48,  225.60,  350.73,  233.68,  341.25,  223.66,  342.10,  224.27, 1377.56,  907.22,4268513042, 2284.77,   1377.56,    907.22,   2284.77
  344.03,  225.92,  351.73,  234.25,  342.18,  224.39,  342.62,  224.60, 1380.56,  909.17,4264228331, 2289.72,   1380.56,    909.17,   2289.72
  343.82,  225.77,  351.55,  234.15,  341.31,  223.78,  341.98,  224.14, 1378.66,  907.84,4264225803, 2286.50,   1378.66,    907.84,   2286.50
  343.55,  225.54,  351.32,  234.09,  341.32,  223.86,  341.82,  224.05, 1378.00,  907.54,4268513496, 2285.54,   1378.00,    907.54,   2285.54
